Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
13.142	0	0	1291	LastDelay	0.232	232000	1	8
13.142	0	0	1291	FullDelay	0.232	232000	1	8
13.152	0	0	1292	LastDelay	0.232	232000	1	8
13.152	0	0	1292	FullDelay	0.232	232000	1	8
13.162	0	0	1293	LastDelay	0.232	232000	1	8
13.162	0	0	1293	FullDelay	0.232	232000	1	8
13.172	0	0	1294	LastDelay	0.232	232000	1	8
13.172	0	0	1294	FullDelay	0.232	232000	1	8
13.182	0	0	1295	LastDelay	0.232	232000	1	8
13.182	0	0	1295	FullDelay	0.232	232000	1	8
13.192	0	0	1296	LastDelay	0.232	232000	1	8
13.192	0	0	1296	FullDelay	0.232	232000	1	8
13.202	0	0	1297	LastDelay	0.232	232000	1	8
13.202	0	0	1297	FullDelay	0.232	232000	1	8
13.212	0	0	1298	LastDelay	0.232	232000	1	8
13.212	0	0	1298	FullDelay	0.232	232000	1	8
13.222	0	0	1299	LastDelay	0.232	232000	1	8
13.222	0	0	1299	FullDelay	0.232	232000	1	8
13.232	0	0	1300	LastDelay	0.232	232000	1	8
13.232	0	0	1300	FullDelay	0.232	232000	1	8
13.242	0	0	1301	LastDelay	0.232	232000	1	8
13.242	0	0	1301	FullDelay	0.232	232000	1	8
13.252	0	0	1302	LastDelay	0.232	232000	1	8
13.252	0	0	1302	FullDelay	0.232	232000	1	8
13.262	0	0	1303	LastDelay	0.232	232000	1	8
13.262	0	0	1303	FullDelay	0.232	232000	1	8
13.272	0	0	1304	LastDelay	0.232	232000	1	8
13.272	0	0	1304	FullDelay	0.232	232000	1	8
13.282	0	0	1305	LastDelay	0.232	232000	1	8
13.282	0	0	1305	FullDelay	0.232	232000	1	8
13.292	0	0	1306	LastDelay	0.232	232000	1	8
13.292	0	0	1306	FullDelay	0.232	232000	1	8
13.302	0	0	1307	LastDelay	0.232	232000	1	8
13.302	0	0	1307	FullDelay	0.232	232000	1	8
13.312	0	0	1308	LastDelay	0.232	232000	1	8
13.312	0	0	1308	FullDelay	0.232	232000	1	8
13.322	0	0	1309	LastDelay	0.232	232000	1	8
13.322	0	0	1309	FullDelay	0.232	232000	1	8
13.332	0	0	1310	LastDelay	0.232	232000	1	8
13.332	0	0	1310	FullDelay	0.232	232000	1	8
13.342	0	0	1311	LastDelay	0.232	232000	1	8
13.342	0	0	1311	FullDelay	0.232	232000	1	8
13.352	0	0	1312	LastDelay	0.232	232000	1	8
13.352	0	0	1312	FullDelay	0.232	232000	1	8
13.362	0	0	1313	LastDelay	0.232	232000	1	8
13.362	0	0	1313	FullDelay	0.232	232000	1	8
13.372	0	0	1314	LastDelay	0.232	232000	1	8
13.372	0	0	1314	FullDelay	0.232	232000	1	8
13.382	0	0	1315	LastDelay	0.232	232000	1	8
13.382	0	0	1315	FullDelay	0.232	232000	1	8
13.392	0	0	1316	LastDelay	0.232	232000	1	8
13.392	0	0	1316	FullDelay	0.232	232000	1	8
13.402	0	0	1317	LastDelay	0.232	232000	1	8
13.402	0	0	1317	FullDelay	0.232	232000	1	8
13.412	0	0	1318	LastDelay	0.232	232000	1	8
13.412	0	0	1318	FullDelay	0.232	232000	1	8
13.422	0	0	1319	LastDelay	0.232	232000	1	8
13.422	0	0	1319	FullDelay	0.232	232000	1	8
13.432	0	0	1320	LastDelay	0.232	232000	1	8
13.432	0	0	1320	FullDelay	0.232	232000	1	8
13.442	0	0	1321	LastDelay	0.232	232000	1	8
13.442	0	0	1321	FullDelay	0.232	232000	1	8
13.452	0	0	1322	LastDelay	0.232	232000	1	8
13.452	0	0	1322	FullDelay	0.232	232000	1	8
13.462	0	0	1323	LastDelay	0.232	232000	1	8
13.462	0	0	1323	FullDelay	0.232	232000	1	8
13.472	0	0	1324	LastDelay	0.232	232000	1	8
13.472	0	0	1324	FullDelay	0.232	232000	1	8
13.482	0	0	1325	LastDelay	0.232	232000	1	8
13.482	0	0	1325	FullDelay	0.232	232000	1	8
13.492	0	0	1326	LastDelay	0.232	232000	1	8
13.492	0	0	1326	FullDelay	0.232	232000	1	8
13.502	0	0	1327	LastDelay	0.232	232000	1	8
13.502	0	0	1327	FullDelay	0.232	232000	1	8
13.512	0	0	1328	LastDelay	0.232	232000	1	8
13.512	0	0	1328	FullDelay	0.232	232000	1	8
13.522	0	0	1329	LastDelay	0.232	232000	1	8
13.522	0	0	1329	FullDelay	0.232	232000	1	8
13.532	0	0	1330	LastDelay	0.232	232000	1	8
13.532	0	0	1330	FullDelay	0.232	232000	1	8
13.542	0	0	1331	LastDelay	0.232	232000	1	8
13.542	0	0	1331	FullDelay	0.232	232000	1	8
13.552	0	0	1332	LastDelay	0.232	232000	1	8
13.552	0	0	1332	FullDelay	0.232	232000	1	8
13.562	0	0	1333	LastDelay	0.232	232000	1	8
13.562	0	0	1333	FullDelay	0.232	232000	1	8
13.572	0	0	1334	LastDelay	0.232	232000	1	8
13.572	0	0	1334	FullDelay	0.232	232000	1	8
13.582	0	0	1335	LastDelay	0.232	232000	1	8
13.582	0	0	1335	FullDelay	0.232	232000	1	8
13.592	0	0	1336	LastDelay	0.232	232000	1	8
13.592	0	0	1336	FullDelay	0.232	232000	1	8
13.602	0	0	1337	LastDelay	0.232	232000	1	8
13.602	0	0	1337	FullDelay	0.232	232000	1	8
13.612	0	0	1338	LastDelay	0.232	232000	1	8
13.612	0	0	1338	FullDelay	0.232	232000	1	8
13.622	0	0	1339	LastDelay	0.232	232000	1	8
13.622	0	0	1339	FullDelay	0.232	232000	1	8
13.632	0	0	1340	LastDelay	0.232	232000	1	8
13.632	0	0	1340	FullDelay	0.232	232000	1	8
13.642	0	0	1341	LastDelay	0.232	232000	1	8
13.642	0	0	1341	FullDelay	0.232	232000	1	8
13.652	0	0	1342	LastDelay	0.232	232000	1	8
13.652	0	0	1342	FullDelay	0.232	232000	1	8
13.662	0	0	1343	LastDelay	0.232	232000	1	8
13.662	0	0	1343	FullDelay	0.232	232000	1	8
13.672	0	0	1344	LastDelay	0.232	232000	1	8
13.672	0	0	1344	FullDelay	0.232	232000	1	8
13.682	0	0	1345	LastDelay	0.232	232000	1	8
13.682	0	0	1345	FullDelay	0.232	232000	1	8
13.692	0	0	1346	LastDelay	0.232	232000	1	8
13.692	0	0	1346	FullDelay	0.232	232000	1	8
13.702	0	0	1347	LastDelay	0.232	232000	1	8
13.702	0	0	1347	FullDelay	0.232	232000	1	8
13.712	0	0	1348	LastDelay	0.232	232000	1	8
13.712	0	0	1348	FullDelay	0.232	232000	1	8
13.722	0	0	1349	LastDelay	0.232	232000	1	8
13.722	0	0	1349	FullDelay	0.232	232000	1	8
13.732	0	0	1350	LastDelay	0.232	232000	1	8
13.732	0	0	1350	FullDelay	0.232	232000	1	8
13.742	0	0	1351	LastDelay	0.232	232000	1	8
13.742	0	0	1351	FullDelay	0.232	232000	1	8
13.752	0	0	1352	LastDelay	0.232	232000	1	8
13.752	0	0	1352	FullDelay	0.232	232000	1	8
13.762	0	0	1353	LastDelay	0.232	232000	1	8
13.762	0	0	1353	FullDelay	0.232	232000	1	8
13.772	0	0	1354	LastDelay	0.232	232000	1	8
13.772	0	0	1354	FullDelay	0.232	232000	1	8
13.782	0	0	1355	LastDelay	0.232	232000	1	8
13.782	0	0	1355	FullDelay	0.232	232000	1	8
13.792	0	0	1356	LastDelay	0.232	232000	1	8
13.792	0	0	1356	FullDelay	0.232	232000	1	8
13.802	0	0	1357	LastDelay	0.232	232000	1	8
13.802	0	0	1357	FullDelay	0.232	232000	1	8
13.812	0	0	1358	LastDelay	0.232	232000	1	8
13.812	0	0	1358	FullDelay	0.232	232000	1	8
13.822	0	0	1359	LastDelay	0.232	232000	1	8
13.822	0	0	1359	FullDelay	0.232	232000	1	8
13.832	0	0	1360	LastDelay	0.232	232000	1	8
13.832	0	0	1360	FullDelay	0.232	232000	1	8
13.842	0	0	1361	LastDelay	0.232	232000	1	8
13.842	0	0	1361	FullDelay	0.232	232000	1	8
13.852	0	0	1362	LastDelay	0.232	232000	1	8
13.852	0	0	1362	FullDelay	0.232	232000	1	8
13.862	0	0	1363	LastDelay	0.232	232000	1	8
13.862	0	0	1363	FullDelay	0.232	232000	1	8
13.872	0	0	1364	LastDelay	0.232	232000	1	8
13.872	0	0	1364	FullDelay	0.232	232000	1	8
13.882	0	0	1365	LastDelay	0.232	232000	1	8
13.882	0	0	1365	FullDelay	0.232	232000	1	8
13.892	0	0	1366	LastDelay	0.232	232000	1	8
13.892	0	0	1366	FullDelay	0.232	232000	1	8
13.902	0	0	1367	LastDelay	0.232	232000	1	8
13.902	0	0	1367	FullDelay	0.232	232000	1	8
13.912	0	0	1368	LastDelay	0.232	232000	1	8
13.912	0	0	1368	FullDelay	0.232	232000	1	8
13.922	0	0	1369	LastDelay	0.232	232000	1	8
13.922	0	0	1369	FullDelay	0.232	232000	1	8
13.932	0	0	1370	LastDelay	0.232	232000	1	8
13.932	0	0	1370	FullDelay	0.232	232000	1	8
13.942	0	0	1371	LastDelay	0.232	232000	1	8
13.942	0	0	1371	FullDelay	0.232	232000	1	8
13.952	0	0	1372	LastDelay	0.232	232000	1	8
13.952	0	0	1372	FullDelay	0.232	232000	1	8
13.962	0	0	1373	LastDelay	0.232	232000	1	8
13.962	0	0	1373	FullDelay	0.232	232000	1	8
13.972	0	0	1374	LastDelay	0.232	232000	1	8
13.972	0	0	1374	FullDelay	0.232	232000	1	8
13.982	0	0	1375	LastDelay	0.232	232000	1	8
13.982	0	0	1375	FullDelay	0.232	232000	1	8
13.992	0	0	1376	LastDelay	0.232	232000	1	8
13.992	0	0	1376	FullDelay	0.232	232000	1	8
14.002	0	0	1377	LastDelay	0.232	232000	1	8
14.002	0	0	1377	FullDelay	0.232	232000	1	8
14.012	0	0	1378	LastDelay	0.232	232000	1	8
14.012	0	0	1378	FullDelay	0.232	232000	1	8
14.022	0	0	1379	LastDelay	0.232	232000	1	8
14.022	0	0	1379	FullDelay	0.232	232000	1	8
14.032	0	0	1380	LastDelay	0.232	232000	1	8
14.032	0	0	1380	FullDelay	0.232	232000	1	8
14.042	0	0	1381	LastDelay	0.232	232000	1	8
14.042	0	0	1381	FullDelay	0.232	232000	1	8
14.052	0	0	1382	LastDelay	0.232	232000	1	8
14.052	0	0	1382	FullDelay	0.232	232000	1	8
14.062	0	0	1383	LastDelay	0.232	232000	1	8
14.062	0	0	1383	FullDelay	0.232	232000	1	8
14.072	0	0	1384	LastDelay	0.232	232000	1	8
14.072	0	0	1384	FullDelay	0.232	232000	1	8
14.082	0	0	1385	LastDelay	0.232	232000	1	8
14.082	0	0	1385	FullDelay	0.232	232000	1	8
14.092	0	0	1386	LastDelay	0.232	232000	1	8
14.092	0	0	1386	FullDelay	0.232	232000	1	8
14.102	0	0	1387	LastDelay	0.232	232000	1	8
14.102	0	0	1387	FullDelay	0.232	232000	1	8
14.112	0	0	1388	LastDelay	0.232	232000	1	8
14.112	0	0	1388	FullDelay	0.232	232000	1	8
14.122	0	0	1389	LastDelay	0.232	232000	1	8
14.122	0	0	1389	FullDelay	0.232	232000	1	8
14.132	0	0	1390	LastDelay	0.232	232000	1	8
14.132	0	0	1390	FullDelay	0.232	232000	1	8
14.142	0	0	1391	LastDelay	0.232	232000	1	8
14.142	0	0	1391	FullDelay	0.232	232000	1	8
14.152	0	0	1392	LastDelay	0.232	232000	1	8
14.152	0	0	1392	FullDelay	0.232	232000	1	8
14.162	0	0	1393	LastDelay	0.232	232000	1	8
14.162	0	0	1393	FullDelay	0.232	232000	1	8
14.172	0	0	1394	LastDelay	0.232	232000	1	8
14.172	0	0	1394	FullDelay	0.232	232000	1	8
14.182	0	0	1395	LastDelay	0.232	232000	1	8
14.182	0	0	1395	FullDelay	0.232	232000	1	8
14.192	0	0	1396	LastDelay	0.232	232000	1	8
14.192	0	0	1396	FullDelay	0.232	232000	1	8
14.202	0	0	1397	LastDelay	0.232	232000	1	8
14.202	0	0	1397	FullDelay	0.232	232000	1	8
14.212	0	0	1398	LastDelay	0.232	232000	1	8
14.212	0	0	1398	FullDelay	0.232	232000	1	8
14.222	0	0	1399	LastDelay	0.232	232000	1	8
14.222	0	0	1399	FullDelay	0.232	232000	1	8
14.232	0	0	1400	LastDelay	0.232	232000	1	8
14.232	0	0	1400	FullDelay	0.232	232000	1	8
14.242	0	0	1401	LastDelay	0.232	232000	1	8
14.242	0	0	1401	FullDelay	0.232	232000	1	8
14.252	0	0	1402	LastDelay	0.232	232000	1	8
14.252	0	0	1402	FullDelay	0.232	232000	1	8
14.262	0	0	1403	LastDelay	0.232	232000	1	8
14.262	0	0	1403	FullDelay	0.232	232000	1	8
14.272	0	0	1404	LastDelay	0.232	232000	1	8
14.272	0	0	1404	FullDelay	0.232	232000	1	8
14.282	0	0	1405	LastDelay	0.232	232000	1	8
14.282	0	0	1405	FullDelay	0.232	232000	1	8
14.292	0	0	1406	LastDelay	0.232	232000	1	8
14.292	0	0	1406	FullDelay	0.232	232000	1	8
14.302	0	0	1407	LastDelay	0.232	232000	1	8
14.302	0	0	1407	FullDelay	0.232	232000	1	8
14.312	0	0	1408	LastDelay	0.232	232000	1	8
14.312	0	0	1408	FullDelay	0.232	232000	1	8
14.322	0	0	1409	LastDelay	0.232	232000	1	8
14.322	0	0	1409	FullDelay	0.232	232000	1	8
14.332	0	0	1410	LastDelay	0.232	232000	1	8
14.332	0	0	1410	FullDelay	0.232	232000	1	8
14.342	0	0	1411	LastDelay	0.232	232000	1	8
14.342	0	0	1411	FullDelay	0.232	232000	1	8
14.352	0	0	1412	LastDelay	0.232	232000	1	8
14.352	0	0	1412	FullDelay	0.232	232000	1	8
14.362	0	0	1413	LastDelay	0.232	232000	1	8
14.362	0	0	1413	FullDelay	0.232	232000	1	8
14.372	0	0	1414	LastDelay	0.232	232000	1	8
14.372	0	0	1414	FullDelay	0.232	232000	1	8
14.382	0	0	1415	LastDelay	0.232	232000	1	8
14.382	0	0	1415	FullDelay	0.232	232000	1	8
14.392	0	0	1416	LastDelay	0.232	232000	1	8
14.392	0	0	1416	FullDelay	0.232	232000	1	8
14.402	0	0	1417	LastDelay	0.232	232000	1	8
14.402	0	0	1417	FullDelay	0.232	232000	1	8
14.412	0	0	1418	LastDelay	0.232	232000	1	8
14.412	0	0	1418	FullDelay	0.232	232000	1	8
14.422	0	0	1419	LastDelay	0.232	232000	1	8
14.422	0	0	1419	FullDelay	0.232	232000	1	8
14.432	0	0	1420	LastDelay	0.232	232000	1	8
14.432	0	0	1420	FullDelay	0.232	232000	1	8
14.442	0	0	1421	LastDelay	0.232	232000	1	8
14.442	0	0	1421	FullDelay	0.232	232000	1	8
14.452	0	0	1422	LastDelay	0.232	232000	1	8
14.452	0	0	1422	FullDelay	0.232	232000	1	8
14.462	0	0	1423	LastDelay	0.232	232000	1	8
14.462	0	0	1423	FullDelay	0.232	232000	1	8
14.472	0	0	1424	LastDelay	0.232	232000	1	8
14.472	0	0	1424	FullDelay	0.232	232000	1	8
14.482	0	0	1425	LastDelay	0.232	232000	1	8
14.482	0	0	1425	FullDelay	0.232	232000	1	8
14.492	0	0	1426	LastDelay	0.232	232000	1	8
14.492	0	0	1426	FullDelay	0.232	232000	1	8
14.502	0	0	1427	LastDelay	0.232	232000	1	8
14.502	0	0	1427	FullDelay	0.232	232000	1	8
14.512	0	0	1428	LastDelay	0.232	232000	1	8
14.512	0	0	1428	FullDelay	0.232	232000	1	8
14.522	0	0	1429	LastDelay	0.232	232000	1	8
14.522	0	0	1429	FullDelay	0.232	232000	1	8
14.532	0	0	1430	LastDelay	0.232	232000	1	8
14.532	0	0	1430	FullDelay	0.232	232000	1	8
14.542	0	0	1431	LastDelay	0.232	232000	1	8
14.542	0	0	1431	FullDelay	0.232	232000	1	8
14.552	0	0	1432	LastDelay	0.232	232000	1	8
14.552	0	0	1432	FullDelay	0.232	232000	1	8
14.562	0	0	1433	LastDelay	0.232	232000	1	8
14.562	0	0	1433	FullDelay	0.232	232000	1	8
14.572	0	0	1434	LastDelay	0.232	232000	1	8
14.572	0	0	1434	FullDelay	0.232	232000	1	8
14.582	0	0	1435	LastDelay	0.232	232000	1	8
14.582	0	0	1435	FullDelay	0.232	232000	1	8
14.592	0	0	1436	LastDelay	0.232	232000	1	8
14.592	0	0	1436	FullDelay	0.232	232000	1	8
14.602	0	0	1437	LastDelay	0.232	232000	1	8
14.602	0	0	1437	FullDelay	0.232	232000	1	8
14.612	0	0	1438	LastDelay	0.232	232000	1	8
14.612	0	0	1438	FullDelay	0.232	232000	1	8
14.622	0	0	1439	LastDelay	0.232	232000	1	8
14.622	0	0	1439	FullDelay	0.232	232000	1	8
14.632	0	0	1440	LastDelay	0.232	232000	1	8
14.632	0	0	1440	FullDelay	0.232	232000	1	8
14.642	0	0	1441	LastDelay	0.232	232000	1	8
14.642	0	0	1441	FullDelay	0.232	232000	1	8
14.652	0	0	1442	LastDelay	0.232	232000	1	8
14.652	0	0	1442	FullDelay	0.232	232000	1	8
14.662	0	0	1443	LastDelay	0.232	232000	1	8
14.662	0	0	1443	FullDelay	0.232	232000	1	8
14.672	0	0	1444	LastDelay	0.232	232000	1	8
14.672	0	0	1444	FullDelay	0.232	232000	1	8
14.682	0	
